fips2010,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,metro_code,areaname,county,cousub,countyname,county_town_name,pop2010,acs_2017_2,state_alpha,fmr_type,metro,fmr_pct_chg,fmr_dollar_chg
5408399999,520,564,648,812,937,54,NCNTY54083N54083,"Randolph County, WV",83,99999,Randolph County,Randolph County,29405.0,687,WV,40,0,-0.0567685589519651,-39
5408599999,524,524,644,832,931,54,NCNTY54085N54085,"Ritchie County, WV",85,99999,Ritchie County,Ritchie County,10449.0,681,WV,40,0,-0.0543318649045521,-37
5408799999,524,561,644,880,969,54,NCNTY54087N54087,"Roane County, WV",87,99999,Roane County,Roane County,14926.0,681,WV,40,0,-0.0543318649045521,-37
5408999999,524,558,644,928,931,54,NCNTY54089N54089,"Summers County, WV",89,99999,Summers County,Summers County,13927.0,681,WV,40,0,-0.0543318649045521,-37
5409199999,524,561,644,883,886,54,NCNTY54091N54091,"Taylor County, WV",91,99999,Taylor County,Taylor County,16895.0,681,WV,40,0,-0.0543318649045521,-37
5409399999,524,542,644,807,930,54,NCNTY54093N54093,"Tucker County, WV",93,99999,Tucker County,Tucker County,7141.0,693,WV,40,0,-0.0707070707070707,-49
5409599999,524,561,644,846,1134,54,NCNTY54095N54095,"Tyler County, WV",95,99999,Tyler County,Tyler County,9208.0,681,WV,40,0,-0.0543318649045521,-37
5409799999,441,511,661,842,1110,54,NCNTY54097N54097,"Upshur County, WV",97,99999,Upshur County,Upshur County,24254.0,688,WV,40,0,-0.0392441860465116,-27
5409999999,469,575,696,937,1134,54,METRO26580M26580,"Huntington-Ashland, WV-KY-OH HUD Metro FMR Area",99,99999,Wayne County,Wayne County,42481.0,697,WV,40,1,-0.00143472022955524,-1
5410199999,491,495,658,825,951,54,NCNTY54101N54101,"Webster County, WV",101,99999,Webster County,Webster County,9154.0,714,WV,40,0,-0.0784313725490196,-56
5410399999,524,538,644,861,1134,54,NCNTY54103N54103,"Wetzel County, WV",103,99999,Wetzel County,Wetzel County,16583.0,681,WV,40,0,-0.0543318649045521,-37
5410599999,532,582,699,982,1081,54,METRO37620M37620,"Parkersburg-Vienna, WV MSA",105,99999,Wirt County,Wirt County,5717.0,745,WV,40,1,-0.061744966442953,-46
5410799999,532,582,699,982,1081,54,METRO37620M37620,"Parkersburg-Vienna, WV MSA",107,99999,Wood County,Wood County,86956.0,745,WV,40,1,-0.061744966442953,-46
5410999999,539,542,644,937,1108,54,NCNTY54109N54109,"Wyoming County, WV",109,99999,Wyoming County,Wyoming County,23796.0,681,WV,40,0,-0.0543318649045521,-37
5500199999,473,544,689,979,1141,55,NCNTY55001N55001,"Adams County, WI",1,99999,Adams County,Adams County,20875.0,681,WI,40,0,0.0117474302496329,8
5500399999,515,518,689,901,938,55,NCNTY55003N55003,"Ashland County, WI",3,99999,Ashland County,Ashland County,16157.0,681,WI,40,0,0.0117474302496329,8
5500599999,515,518,689,913,989,55,NCNTY55005N55005,"Barron County, WI",5,99999,Barron County,Barron County,45870.0,681,WI,40,0,0.0117474302496329,8
5500799999,481,526,700,878,1094,55,NCNTY55007N55007,"Bayfield County, WI",7,99999,Bayfield County,Bayfield County,15014.0,702,WI,40,0,-0.00284900284900285,-2
5500999999,531,591,786,1113,1121,55,METRO24580M24580,"Green Bay, WI HUD Metro FMR Area",9,99999,Brown County,Brown County,248007.0,738,WI,40,1,0.0650406504065041,48
5501199999,488,534,710,893,1042,55,NCNTY55011N55011,"Buffalo County, WI",11,99999,Buffalo County,Buffalo County,13587.0,699,WI,40,0,0.0157367668097282,11
5501399999,473,518,689,899,938,55,NCNTY55013N55013,"Burnett County, WI",13,99999,Burnett County,Burnett County,15457.0,681,WI,40,0,0.0117474302496329,8
5501599999,559,641,822,1196,1208,55,METRO11540M11540,"Appleton, WI MSA",15,99999,Calumet County,Calumet County,48971.0,728,WI,40,1,0.129120879120879,94
5501799999,493,581,773,1052,1244,55,METRO20740M20740,"Eau Claire, WI MSA",17,99999,Chippewa County,Chippewa County,62415.0,776,WI,40,1,-0.0038659793814433,-3
5501999999,439,532,689,889,970,55,NCNTY55019N55019,"Clark County, WI",19,99999,Clark County,Clark County,34690.0,681,WI,40,0,0.0117474302496329,8
5502199999,550,648,862,1246,1255,55,METRO31540N55021,"Columbia County, WI HUD Metro FMR Area",21,99999,Columbia County,Columbia County,56833.0,790,WI,40,1,0.0911392405063291,72
5502399999,484,518,689,864,1081,55,NCNTY55023N55023,"Crawford County, WI",23,99999,Crawford County,Crawford County,16644.0,681,WI,40,0,0.0117474302496329,8
5502599999,769,924,1091,1522,1817,55,METRO31540M31540,"Madison, WI HUD Metro FMR Area",25,99999,Dane County,Dane County,488073.0,964,WI,40,1,0.131742738589212,127
5502799999,566,570,758,1035,1039,55,NCNTY55027N55027,"Dodge County, WI",27,99999,Dodge County,Dodge County,88759.0,755,WI,40,0,0.00397350993377483,3
5502999999,493,588,718,974,978,55,NCNTY55029N55029,"Door County, WI",29,99999,Door County,Door County,27785.0,712,WI,40,0,0.00842696629213483,6
5503199999,592,662,848,1099,1364,55,METRO20260M20260,"Duluth, MN-WI MSA",31,99999,Douglas County,Douglas County,44159.0,771,WI,40,1,0.0998702983138781,77
5503399999,479,538,697,1002,1023,55,NCNTY55033N55033,"Dunn County, WI",33,99999,Dunn County,Dunn County,43857.0,726,WI,40,0,-0.0399449035812672,-29
5503599999,493,581,773,1052,1244,55,METRO20740M20740,"Eau Claire, WI MSA",35,99999,Eau Claire County,Eau Claire County,98736.0,776,WI,40,1,-0.0038659793814433,-3
5503799999,487,533,709,915,992,55,NCNTY55037N55037,"Florence County, WI",37,99999,Florence County,Florence County,4423.0,705,WI,40,0,0.00567375886524823,4
5503999999,538,588,755,993,1147,55,METRO22540M22540,"Fond du Lac, WI MSA",39,99999,Fond du Lac County,Fond du Lac County,101633.0,751,WI,40,1,0.00532623169107856,4
5504199999,453,543,689,935,938,55,NCNTY55041N55041,"Forest County, WI",41,99999,Forest County,Forest County,9304.0,681,WI,40,0,0.0117474302496329,8
5504399999,523,542,689,919,1214,55,NCNTY55043N55043,"Grant County, WI",43,99999,Grant County,Grant County,51208.0,681,WI,40,0,0.0117474302496329,8
5504599999,566,585,778,1062,1145,55,METRO31540N55045,"Green County, WI HUD Metro FMR Area",45,99999,Green County,Green County,36842.0,700,WI,40,1,0.111428571428571,78
5504799999,473,518,689,905,1141,55,NCNTY55047N55047,"Green Lake County, WI",47,99999,Green Lake County,Green Lake County,19051.0,681,WI,40,0,0.0117474302496329,8
5504999999,565,595,791,992,1171,55,METRO31540N55049,"Iowa County, WI HUD Metro FMR Area",49,99999,Iowa County,Iowa County,23687.0,738,WI,40,1,0.0718157181571816,53
5505199999,473,542,689,917,964,55,NCNTY55051N55051,"Iron County, WI",51,99999,Iron County,Iron County,5916.0,681,WI,40,0,0.0117474302496329,8
5505399999,473,535,689,898,1002,55,NCNTY55053N55053,"Jackson County, WI",53,99999,Jackson County,Jackson County,20449.0,681,WI,40,0,0.0117474302496329,8
5505599999,527,618,822,1140,1143,55,NCNTY55055N55055,"Jefferson County, WI",55,99999,Jefferson County,Jefferson County,83686.0,795,WI,40,0,0.0339622641509434,27
5505799999,484,550,705,950,1018,55,NCNTY55057N55057,"Juneau County, WI",57,99999,Juneau County,Juneau County,26664.0,682,WI,40,0,0.0337243401759531,23
5505999999,573,676,899,1209,1414,55,METRO16980MM3800,"Kenosha County, WI HUD Metro FMR Area",59,99999,Kenosha County,Kenosha County,166426.0,890,WI,40,1,0.0101123595505618,9
5506199999,531,591,786,1113,1121,55,METRO24580M24580,"Green Bay, WI HUD Metro FMR Area",61,99999,Kewaunee County,Kewaunee County,20574.0,738,WI,40,1,0.0650406504065041,48
5506399999,506,596,793,1111,1397,55,METRO29100M29100,"La Crosse-Onalaska, WI-MN MSA",63,99999,La Crosse County,La Crosse County,114638.0,814,WI,40,1,-0.0257985257985258,-21
5506599999,439,529,689,864,1001,55,NCNTY55065N55065,"Lafayette County, WI",65,99999,Lafayette County,Lafayette County,16836.0,681,WI,40,0,0.0117474302496329,8
5506799999,515,518,689,924,938,55,NCNTY55067N55067,"Langlade County, WI",67,99999,Langlade County,Langlade County,19977.0,681,WI,40,0,0.0117474302496329,8
5506999999,473,556,689,943,1142,55,NCNTY55069N55069,"Lincoln County, WI",69,99999,Lincoln County,Lincoln County,28743.0,681,WI,40,0,0.0117474302496329,8
5507199999,439,522,689,864,1093,55,NCNTY55071N55071,"Manitowoc County, WI",71,99999,Manitowoc County,Manitowoc County,81442.0,681,WI,40,0,0.0117474302496329,8
5507399999,494,603,774,970,1156,55,METRO48140M48140,"Wausau, WI MSA",73,99999,Marathon County,Marathon County,134063.0,721,WI,40,1,0.0735090152565881,53
5507599999,473,518,689,864,1151,55,NCNTY55075N55075,"Marinette County, WI",75,99999,Marinette County,Marinette County,41749.0,681,WI,40,0,0.0117474302496329,8
5507799999,501,549,730,916,994,55,NCNTY55077N55077,"Marquette County, WI",77,99999,Marquette County,Marquette County,15404.0,719,WI,40,0,0.0152990264255911,11
5507899999,473,518,689,864,938,55,NCNTY55078N55078,"Menominee County, WI",78,99999,Menominee County,Menominee County,4232.0,681,WI,40,0,0.0117474302496329,8
5507999999,611,742,911,1152,1298,55,METRO33340M33340,"Milwaukee-Waukesha-West Allis, WI MSA",79,99999,Milwaukee County,Milwaukee County,947735.0,927,WI,40,1,-0.017259978425027,-16
5508199999,510,601,799,1002,1293,55,NCNTY55081N55081,"Monroe County, WI",81,99999,Monroe County,Monroe County,44673.0,782,WI,40,0,0.0217391304347826,17
5508399999,553,568,689,968,1079,55,METRO24580N55083,"Oconto County, WI HUD Metro FMR Area",83,99999,Oconto County,Oconto County,37660.0,681,WI,40,1,0.0117474302496329,8
5508599999,468,592,713,940,1141,55,NCNTY55085N55085,"Oneida County, WI",85,99999,Oneida County,Oneida County,35998.0,726,WI,40,0,-0.0179063360881543,-13
5508799999,559,641,822,1196,1208,55,METRO11540M11540,"Appleton, WI MSA",87,99999,Outagamie County,Outagamie County,176695.0,728,WI,40,1,0.129120879120879,94
5508999999,611,742,911,1152,1298,55,METRO33340M33340,"Milwaukee-Waukesha-West Allis, WI MSA",89,99999,Ozaukee County,Ozaukee County,86395.0,927,WI,40,1,-0.017259978425027,-16
5509199999,439,600,689,1002,1160,55,NCNTY55091N55091,"Pepin County, WI",91,99999,Pepin County,Pepin County,7469.0,681,WI,40,0,0.0117474302496329,8
5509399999,711,864,1089,1547,1812,55,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",93,99999,Pierce County,Pierce County,41019.0,1086,WI,40,1,0.00276243093922652,3
5509599999,492,580,771,1040,1068,55,NCNTY55095N55095,"Polk County, WI",95,99999,Polk County,Polk County,44205.0,763,WI,40,0,0.0104849279161206,8
5509799999,520,549,700,907,1097,55,NCNTY55097N55097,"Portage County, WI",97,99999,Portage County,Portage County,70019.0,714,WI,40,0,-0.0196078431372549,-14
5509999999,473,518,689,892,938,55,NCNTY55099N55099,"Price County, WI",99,99999,Price County,Price County,14159.0,681,WI,40,0,0.0117474302496329,8
5510199999,555,623,828,1120,1128,55,METRO39540M39540,"Racine, WI MSA",101,99999,Racine County,Racine County,195408.0,776,WI,40,1,0.0670103092783505,52
5510399999,439,518,689,924,938,55,NCNTY55103N55103,"Richland County, WI",103,99999,Richland County,Richland County,18021.0,681,WI,40,0,0.0117474302496329,8
5510599999,596,615,794,1041,1081,55,METRO27500M27500,"Janesville-Beloit, WI MSA",105,99999,Rock County,Rock County,160331.0,767,WI,40,1,0.0352020860495437,27
5510799999,473,518,689,864,938,55,NCNTY55107N55107,"Rusk County, WI",107,99999,Rusk County,Rusk County,14755.0,681,WI,40,0,0.0117474302496329,8
5510999999,711,864,1089,1547,1812,55,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",109,99999,St. Croix County,St. Croix County,84345.0,1086,WI,40,1,0.00276243093922652,3
5511199999,581,618,772,1051,1051,55,NCNTY55111N55111,"Sauk County, WI",111,99999,Sauk County,Sauk County,61976.0,773,WI,40,0,-0.00129366106080207,-1
5511399999,489,576,766,960,1043,55,NCNTY55113N55113,"Sawyer County, WI",113,99999,Sawyer County,Sawyer County,16557.0,770,WI,40,0,-0.00519480519480519,-4
5511599999,510,540,689,882,979,55,NCNTY55115N55115,"Shawano County, WI",115,99999,Shawano County,Shawano County,41949.0,681,WI,40,0,0.0117474302496329,8
5511799999,468,586,733,919,1044,55,METRO43100M43100,"Sheboygan, WI MSA",117,99999,Sheboygan County,Sheboygan County,115507.0,706,WI,40,1,0.0382436260623229,27
5511999999,534,537,689,864,938,55,NCNTY55119N55119,"Taylor County, WI",119,99999,Taylor County,Taylor County,20689.0,681,WI,40,0,0.0117474302496329,8
5512199999,465,518,689,888,1008,55,NCNTY55121N55121,"Trempealeau County, WI",121,99999,Trempealeau County,Trempealeau County,28816.0,681,WI,40,0,0.0117474302496329,8
5512399999,461,518,689,864,938,55,NCNTY55123N55123,"Vernon County, WI",123,99999,Vernon County,Vernon County,29773.0,681,WI,40,0,0.0117474302496329,8
5512599999,512,518,689,864,938,55,NCNTY55125N55125,"Vilas County, WI",125,99999,Vilas County,Vilas County,21430.0,696,WI,40,0,-0.0100574712643678,-7
5512799999,542,638,849,1131,1262,55,NCNTY55127N55127,"Walworth County, WI",127,99999,Walworth County,Walworth County,102228.0,837,WI,40,0,0.014336917562724,12
5512999999,536,540,718,900,987,55,NCNTY55129N55129,"Washburn County, WI",129,99999,Washburn County,Washburn County,15911.0,715,WI,40,0,0.0041958041958042,3
5513199999,611,742,911,1152,1298,55,METRO33340M33340,"Milwaukee-Waukesha-West Allis, WI MSA",131,99999,Washington County,Washington County,131887.0,927,WI,40,1,-0.017259978425027,-16
5513399999,611,742,911,1152,1298,55,METRO33340M33340,"Milwaukee-Waukesha-West Allis, WI MSA",133,99999,Waukesha County,Waukesha County,389891.0,927,WI,40,1,-0.017259978425027,-16
5513599999,549,552,689,935,938,55,NCNTY55135N55135,"Waupaca County, WI",135,99999,Waupaca County,Waupaca County,52410.0,681,WI,40,0,0.0117474302496329,8
5513799999,473,518,689,864,938,55,NCNTY55137N55137,"Waushara County, WI",137,99999,Waushara County,Waushara County,24496.0,681,WI,40,0,0.0117474302496329,8
5513999999,553,603,765,1019,1300,55,METRO36780M36780,"Oshkosh-Neenah, WI MSA",139,99999,Winnebago County,Winnebago County,166994.0,752,WI,40,1,0.0172872340425532,13
5514199999,464,518,689,894,938,55,NCNTY55141N55141,"Wood County, WI",141,99999,Wood County,Wood County,74749.0,705,WI,40,0,-0.0226950354609929,-16
5600199999,557,613,796,1158,1402,56,NCNTY56001N56001,"Albany County, WY",1,99999,Albany County,Albany County,36299.0,757,WY,40,0,0.0515191545574637,39
5600399999,494,525,697,899,1228,56,NCNTY56003N56003,"Big Horn County, WY",3,99999,Big Horn County,Big Horn County,11668.0,681,WY,40,0,0.0234948604992658,16
5600599999,693,741,977,1326,1331,56,NCNTY56005N56005,"Campbell County, WY",5,99999,Campbell County,Campbell County,46133.0,913,WY,40,0,0.0700985761226725,64
5600799999,566,603,798,1107,1203,56,NCNTY56007N56007,"Carbon County, WY",7,99999,Carbon County,Carbon County,15885.0,752,WY,40,0,0.0611702127659574,46
5600999999,546,578,769,1119,1260,56,NCNTY56009N56009,"Converse County, WY",9,99999,Converse County,Converse County,13833.0,692,WY,40,0,0.111271676300578,77
5601199999,565,598,796,998,1304,56,NCNTY56011N56011,"Crook County, WY",11,99999,Crook County,Crook County,7083.0,750,WY,40,0,0.0613333333333333,46
5601399999,508,613,784,1036,1162,56,NCNTY56013N56013,"Fremont County, WY",13,99999,Fremont County,Fremont County,40123.0,716,WY,40,0,0.0949720670391061,68
5601599999,524,556,739,942,1211,56,NCNTY56015N56015,"Goshen County, WY",15,99999,Goshen County,Goshen County,13249.0,695,WY,40,0,0.0633093525179856,44
5601799999,490,548,700,986,1192,56,NCNTY56017N56017,"Hot Springs County, WY",17,99999,Hot Springs County,Hot Springs County,4812.0,681,WY,40,0,0.0279001468428781,19
5601999999,616,653,869,1213,1423,56,NCNTY56019N56019,"Johnson County, WY",19,99999,Johnson County,Johnson County,8569.0,743,WY,40,0,0.169582772543742,126
5602199999,659,664,883,1231,1526,56,METRO16940M16940,"Cheyenne, WY MSA",21,99999,Laramie County,Laramie County,91738.0,845,WY,40,1,0.0449704142011834,38
5602399999,606,642,854,1092,1234,56,NCNTY56023N56023,"Lincoln County, WY",23,99999,Lincoln County,Lincoln County,18106.0,790,WY,40,0,0.0810126582278481,64
5602599999,656,718,871,1194,1509,56,METRO16220M16220,"Casper, WY MSA",25,99999,Natrona County,Natrona County,75450.0,918,WY,40,1,-0.05119825708061,-47
5602799999,494,524,697,937,1142,56,NCNTY56027N56027,"Niobrara County, WY",27,99999,Niobrara County,Niobrara County,2484.0,681,WY,40,0,0.0234948604992658,16
5602999999,546,605,770,977,1169,56,NCNTY56029N56029,"Park County, WY",29,99999,Park County,Park County,28205.0,715,WY,40,0,0.0769230769230769,55
5603199999,494,524,697,874,1089,56,NCNTY56031N56031,"Platte County, WY",31,99999,Platte County,Platte County,8667.0,681,WY,40,0,0.0234948604992658,16
5603399999,631,679,889,1115,1566,56,NCNTY56033N56033,"Sheridan County, WY",33,99999,Sheridan County,Sheridan County,29116.0,826,WY,40,0,0.076271186440678,63
5603599999,608,746,857,1247,1404,56,NCNTY56035N56035,"Sublette County, WY",35,99999,Sublette County,Sublette County,10247.0,784,WY,40,0,0.0931122448979592,73
5603799999,606,696,854,1152,1504,56,NCNTY56037N56037,"Sweetwater County, WY",37,99999,Sweetwater County,Sweetwater County,43806.0,862,WY,40,0,-0.00928074245939675,-8
5603999999,846,1038,1192,1610,2099,56,NCNTY56039N56039,"Teton County, WY",39,99999,Teton County,Teton County,21294.0,1098,WY,40,0,0.0856102003642987,94
5604199999,522,559,736,1003,1120,56,NCNTY56041N56041,"Uinta County, WY",41,99999,Uinta County,Uinta County,21118.0,713,WY,40,0,0.032258064516129,23
5604399999,494,607,697,1014,1181,56,NCNTY56043N56043,"Washakie County, WY",43,99999,Washakie County,Washakie County,8533.0,681,WY,40,0,0.0234948604992658,16
5604599999,563,655,794,995,1301,56,NCNTY56045N56045,"Weston County, WY",45,99999,Weston County,Weston County,7208.0,690,WY,40,0,0.150724637681159,104
6099999999,514,517,688,1001,1055,60,NCNTY60999N60999,American Samoa,999,99999,American Samoa,American Samoa,55519.0,677,AS,40,0,0.0162481536189069,11
6601099999,692,751,999,1453,1760,66,NCNTY66010N66010,Guam,10,99999,Guam,Guam,159358.0,983,GU,40,0,0.0162767039674466,16
6999999999,432,509,677,977,1177,69,NCNTY69999N69999,Northern Mariana Islands,999,99999,Northern Mariana Islands,Northern Mariana Islands,53883.0,666,MP,40,0,0.0165165165165165,11
7200199999,323,337,389,486,537,72,NCNTY72923N72923,Puerto Rico HUD Nonmetro Area,1,99999,Adjuntas Municipio,Adjuntas Municipio,19483.0,432,PR,40,0,-0.099537037037037,-43
7200399999,342,352,404,545,638,72,METRO10380M10380,"Aguadilla-Isabela, PR HUD Metro FMR Area",3,99999,Aguada Municipio,Aguada Municipio,41959.0,432,PR,40,1,-0.0648148148148148,-28
7200599999,342,352,404,545,638,72,METRO10380M10380,"Aguadilla-Isabela, PR HUD Metro FMR Area",5,99999,Aguadilla Municipio,Aguadilla Municipio,60949.0,432,PR,40,1,-0.0648148148148148,-28
7200799999,415,439,530,706,882,72,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",7,99999,Aguas Buenas Municipio,Aguas Buenas Municipio,28659.0,553,PR,40,1,-0.0415913200723327,-23
7200999999,311,326,389,522,635,72,METRO41980N72923,"Barranquitas-Aibonito, PR HUD Metro FMR Area",9,99999,Aibonito Municipio,Aibonito Municipio,25900.0,432,PR,40,1,-0.099537037037037,-43
7201199999,342,352,404,545,638,72,METRO10380M10380,"Aguadilla-Isabela, PR HUD Metro FMR Area",11,99999,Añasco Municipio,Añasco Municipio,29261.0,432,PR,40,1,-0.0648148148148148,-28
7201399999,319,321,417,551,626,72,METRO11640MM0470,"Arecibo, PR HUD Metro FMR Area",13,99999,Arecibo Municipio,Arecibo Municipio,96440.0,432,PR,40,1,-0.0347222222222222,-15
7201599999,341,351,403,547,549,72,METRO25020M25020,"Guayama, PR MSA",15,99999,Arroyo Municipio,Arroyo Municipio,19575.0,432,PR,40,1,-0.0671296296296296,-29
7201799999,415,439,530,706,882,72,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",17,99999,Barceloneta Municipio,Barceloneta Municipio,24816.0,553,PR,40,1,-0.0415913200723327,-23
7201999999,311,326,389,522,635,72,METRO41980N72923,"Barranquitas-Aibonito, PR HUD Metro FMR Area",19,99999,Barranquitas Municipio,Barranquitas Municipio,30318.0,432,PR,40,1,-0.099537037037037,-43
